Booking Value,Ride Distance,fare_per_km,hour,cluster
119.0,46.94,2.5351512569237324,21,1
432.0,38.02,11.362440820620725,15,1
389.0,7.34,52.997275204359674,17,2
981.0,33.3,29.459459459459463,13,3
200.0,34.35,5.822416302765648,11,1
388.0,25.27,15.354174910961614,6,0
422.0,37.4,11.283422459893048,17,1
352.0,22.24,15.827338129496404,16,0
264.0,37.73,6.997084548104957,16,1
1250.0,49.62,25.191455058444177,5,3
185.0,32.22,5.741775294847921,20,1
810.0,27.98,28.949249463902788,13,3
392.0,28.95,13.540587219343696,4,1
485.0,30.23,16.043665233212042,19,1
658.0,33.03,19.921283681501663,5,1
1618.0,26.85,60.26070763500931,4,3
348.0,21.9,15.890410958904111,20,0
358.0,21.26,16.839134524929445,11,0
890.0,39.73,22.401208155046564,12,3
345.0,45.31,7.614213197969542,4,1
2108.0,44.06,47.84384929641398,7,3
95.0,9.35,10.16042780748663,11,0
654.0,37.41,17.481956696070572,7,1
191.0,15.05,12.691029900332225,17,0
365.0,15.4,23.7012987012987,12,0
865.0,17.52,49.37214611872146,14,2
633.0,12.37,51.17219078415522,8,2
673.0,30.72,21.907552083333336,13,3
1255.0,30.49,41.161036405378816,6,3
728.0,8.84,82.3529411764706,10,2
593.0,26.52,22.3604826546003,19,0
125.0,23.1,5.411255411255411,17,0
484.0,11.29,42.86979627989371,18,2
116.0,18.66,6.216505894962487,19,0
568.0,28.2,20.141843971631207,23,0
252.0,33.7,7.4777448071216615,5,1
316.0,29.49,10.715496778569007,5,1
834.0,28.46,29.304286718200984,17,3
285.0,19.83,14.372163388804843,15,0
171.0,27.6,6.195652173913043,21,0
104.0,47.36,2.195945945945946,19,1
338.0,18.73,18.04591564335291,13,0
58.0,13.06,4.4410413476263395,19,0
187.0,8.31,22.50300842358604,8,0
702.0,48.69,14.417744916820704,11,1
277.0,36.24,7.643487858719646,11,1
150.0,3.15,47.61904761904762,9,2
224.0,22.79,9.828872312417728,18,0
55.0,30.57,1.7991494929669611,18,1
1170.0,34.54,33.87376954255935,18,3
624.0,32.73,19.065077910174153,20,1
107.0,40.12,2.666999002991027,22,1
721.0,26.48,27.22809667673716,19,3
742.0,14.32,51.815642458100555,22,2
496.0,49.18,10.085400569337128,14,1
731.0,36.08,20.260532150776054,10,3
429.0,28.29,15.164369034994698,6,1
54.0,25.85,2.0889748549323017,10,0
264.0,20.7,12.753623188405797,10,0
435.0,21.47,20.260829063809968,14,0
617.0,49.53,12.457096709065214,10,1
354.0,47.02,7.528711186729051,17,1
56.0,46.17,1.2129088152479965,16,1
137.0,49.07,2.791929896066843,7,1
406.0,11.0,36.90909090909091,9,0
121.0,30.54,3.9620170268500328,18,1
233.0,18.06,12.901439645625693,13,0
756.0,41.8,18.086124401913878,19,3
497.0,19.89,24.98743086978381,16,0
237.0,14.38,16.481223922114047,8,0
962.0,35.22,27.314026121521863,21,3
849.0,11.34,74.86772486772487,20,2
302.0,34.12,8.851113716295428,11,1
342.0,12.82,26.67706708268331,10,0
380.0,42.23,8.998342410608572,13,1
387.0,42.02,9.209900047596381,8,1
464.0,30.85,15.040518638573744,16,1
333.0,29.92,11.129679144385026,15,1
92.0,33.32,2.7611044417767108,16,1
630.0,12.01,52.456286427976686,8,2
416.0,37.33,11.143852129654434,15,1
320.0,10.11,31.651829871414442,14,0
372.0,48.63,7.649599012954965,23,1
83.0,14.1,5.886524822695035,21,0
191.0,46.6,4.098712446351931,10,1
188.0,46.75,4.021390374331551,15,1
283.0,8.89,31.83352080989876,21,0
221.0,18.15,12.176308539944905,7,0
603.0,43.26,13.938973647711512,7,1
504.0,13.56,37.16814159292035,21,0
132.0,26.06,5.065234075211052,17,0
591.0,11.96,49.414715719063544,9,2
69.0,36.54,1.8883415435139574,10,1
878.0,15.47,56.755009696186164,19,2
320.0,37.7,8.488063660477453,21,1
595.0,33.76,17.62440758293839,7,1
1659.0,43.4,38.225806451612904,21,3
630.0,32.53,19.36673839532739,10,1
736.0,48.49,15.178387296349761,19,1
60.0,7.24,8.287292817679559,16,0
210.0,3.48,60.3448275862069,22,2
746.0,30.19,24.710168930109308,9,3
593.0,28.86,20.54747054747055,10,1
210.0,16.92,12.411347517730496,23,0
89.0,28.29,3.145987981618947,16,1
112.0,13.11,8.543096872616324,21,0
857.0,19.65,43.61323155216285,12,2
204.0,49.07,4.157326268595884,7,1
810.0,33.98,23.837551500882874,16,3
585.0,20.77,28.165623495426097,21,0
118.0,8.9,13.258426966292134,18,0
382.0,21.35,17.892271662763466,21,0
555.0,21.39,25.94670406732118,5,0
154.0,38.19,4.032469232783451,9,1
745.0,12.89,57.796741660201704,19,2
1298.0,29.5,44.0,18,3
433.0,43.5,9.954022988505747,14,1
828.0,38.42,21.5512753774076,9,3
390.0,20.09,19.412643106022898,22,0
563.0,28.44,19.796061884669477,17,0
302.0,48.68,6.203779786359902,14,1
533.0,8.79,60.63708759954494,9,2
60.0,24.33,2.466091245376079,10,0
927.0,20.97,44.20600858369099,16,3
434.0,41.48,10.46287367405979,9,1
1199.0,37.98,31.569246972090575,21,3
156.0,6.61,23.600605143721634,11,0
95.0,45.38,2.0934332304980168,21,1
236.0,40.63,5.808515874969234,21,1
681.0,45.07,15.109829154648324,16,1
703.0,16.76,41.94510739856801,0,2
419.0,12.4,33.79032258064516,10,0
285.0,42.29,6.739181839678411,10,1
237.0,29.9,7.926421404682275,17,1
240.0,17.57,13.659647125782584,17,0
904.0,47.89,18.876592190436416,6,3
566.0,8.47,66.82408500590319,8,2
156.0,38.03,4.102024717328425,22,1
841.0,27.28,30.828445747800586,22,3
241.0,29.43,8.188922867821951,2,1
506.0,32.58,15.531000613873543,19,1
1051.0,30.34,34.64073829927489,11,3
740.0,26.79,27.622247107129528,19,3
669.0,40.97,16.329021235050035,7,1
617.0,14.96,41.24331550802139,20,2
244.0,16.63,14.672279013830428,9,0
121.0,36.91,3.2782443782172854,21,1
99.0,12.45,7.951807228915663,15,0
659.0,30.91,21.319961177612424,17,3
193.0,35.18,5.486071631608869,17,1
707.0,29.49,23.974228552051546,9,3
467.0,28.84,16.192787794729544,18,0
165.0,41.64,3.962536023054755,18,1
1521.0,16.24,93.6576354679803,7,2
386.0,39.15,9.859514687100894,19,1
624.0,33.92,18.39622641509434,23,1
192.0,32.67,5.876951331496786,11,1
445.0,20.56,21.643968871595334,21,0
196.0,25.95,7.552986512524085,22,0
62.0,49.81,1.244729973900823,22,1
259.0,14.15,18.30388692579505,11,0
189.0,37.61,5.025259239563946,14,1
260.0,31.54,8.243500317057705,18,1
670.0,41.21,16.258189759767046,18,1
678.0,13.13,51.63747143945164,7,2
67.0,37.48,1.7876200640341517,9,1
137.0,3.43,39.94169096209912,17,0
508.0,22.79,22.290478279947347,12,0
170.0,6.87,24.745269286754002,9,0
237.0,21.89,10.826861580630425,7,0
78.0,24.4,3.19672131147541,22,0
419.0,5.76,72.74305555555556,13,2
694.0,47.45,14.625922023182296,17,1
879.0,46.54,18.886978942844866,10,3
436.0,23.01,18.948283355063015,18,0
1331.0,19.61,67.87353391126976,18,2
942.0,13.95,67.52688172043011,12,2
305.0,9.07,33.62734288864388,20,0
243.0,46.47,5.229180116204002,10,1
612.0,29.23,20.937393089291824,1,1
596.0,8.27,72.0677146311971,12,2
138.0,12.93,10.672853828306264,9,0
1735.0,36.66,47.32678668848882,21,3
343.0,12.7,27.007874015748033,19,0
244.0,19.54,12.48720573183214,22,0
867.0,42.73,20.290194242920666,9,3
491.0,43.47,11.295146077754774,11,1
201.0,15.96,12.593984962406015,12,0
489.0,27.28,17.925219941348974,16,0
296.0,20.23,14.63173504695996,6,0
210.0,33.25,6.315789473684211,13,1
302.0,8.01,37.70287141073658,6,0
1672.0,19.03,87.86127167630057,4,2
506.0,5.57,90.84380610412926,20,2
335.0,13.77,24.328249818445897,17,0
217.0,30.98,7.0045190445448675,17,1
408.0,29.68,13.746630727762803,11,1
1212.0,20.02,60.53946053946054,10,2
74.0,41.23,1.7948096046568034,14,1
764.0,44.51,17.16468209391148,9,3
162.0,27.27,5.9405940594059405,19,0
869.0,15.43,56.318859364873624,21,2
104.0,37.58,2.7674294837679616,16,1
230.0,33.93,6.778661951075744,16,1
542.0,47.17,11.490354038583845,17,1
428.0,32.08,13.341645885286784,21,1
549.0,11.51,47.6976542137272,19,2
168.0,45.0,3.7333333333333334,9,1
867.0,16.46,52.673147023086266,13,2
1356.0,34.6,39.190751445086704,10,3
451.0,43.02,10.483496048349604,13,1
773.0,47.19,16.380589107861837,9,3
417.0,25.08,16.626794258373206,14,0
504.0,40.94,12.310698583292623,12,1
128.0,42.31,3.025289529662018,17,1
490.0,32.55,15.053763440860216,8,1
531.0,26.25,20.228571428571428,18,0
198.0,20.47,9.672691744015633,19,0
877.0,41.48,21.142719382835104,0,3
233.0,14.57,15.991763898421414,19,0
341.0,8.02,42.51870324189527,23,0
518.0,24.8,20.887096774193548,20,0
210.0,41.55,5.054151624548737,14,1
730.0,45.14,16.171909614532566,21,1
319.0,24.49,13.025724785626787,8,0
70.0,33.93,2.06307102858827,9,1
769.0,49.54,15.522809850625757,5,1
1424.0,41.97,33.92899690254944,6,3
1489.0,15.77,94.41978440076095,16,2
182.0,22.26,8.176100628930817,22,0
51.0,19.68,2.591463414634146,5,0
877.0,49.32,17.78183292781833,12,3
59.0,46.43,1.270730131380573,0,1
339.0,6.03,56.21890547263681,21,2
217.0,17.79,12.197863968521641,17,0
116.0,44.71,2.5944978751957057,20,1
862.0,8.86,97.29119638826185,9,2
130.0,4.28,30.373831775700932,19,0
431.0,27.37,15.747168432590428,10,0
202.0,23.26,8.684436801375751,18,0
787.0,25.61,30.730183522061694,7,3
100.0,14.6,6.8493150684931505,16,0
103.0,40.84,2.52203721841332,20,1
504.0,43.3,11.63972286374134,21,1
268.0,19.32,13.871635610766045,19,0
1968.0,41.0,48.0,11,3
383.0,25.04,15.295527156549522,7,0
118.0,28.9,4.083044982698962,13,1
107.0,20.79,5.146705146705147,2,0
983.0,13.29,73.96538750940557,16,2
871.0,27.04,32.21153846153846,16,3
398.0,22.71,17.525319242624395,18,0
936.0,14.56,64.28571428571428,21,2
1122.0,23.11,48.55041107745565,19,3
408.0,37.01,11.024047554714942,17,1
342.0,34.46,9.924550203134068,18,1
298.0,36.52,8.159912376779847,13,1
407.0,23.74,17.14406065711879,19,0
913.0,43.51,20.98368191220409,17,3
108.0,49.58,2.1782977006857607,9,1
211.0,16.78,12.574493444576877,22,0
92.0,37.1,2.479784366576819,7,1
886.0,46.77,18.943767372247166,23,3
87.0,6.4,13.59375,20,0
558.0,15.18,36.758893280632414,21,0
245.0,48.17,5.086153207390492,7,1
217.0,3.28,66.15853658536585,16,2
977.0,16.22,60.23427866831073,19,2
180.0,42.82,4.203643157403083,22,1
201.0,27.88,7.209469153515065,13,1
564.0,12.39,45.52058111380145,21,2
566.0,17.94,31.549609810479375,14,0
466.0,4.96,93.95161290322581,13,2
479.0,33.34,14.367126574685061,16,1
903.0,18.01,50.138811771238196,22,2
799.0,17.81,44.862436833239755,19,2
395.0,44.2,8.936651583710407,11,1
939.0,18.18,51.65016501650165,15,2
659.0,35.13,18.758895530885283,20,1
74.0,23.27,3.1800601633003867,19,0
1149.0,18.1,63.48066298342541,7,2
658.0,24.71,26.628895184135978,11,0
958.0,20.59,46.52744050509956,7,3
323.0,11.52,28.038194444444446,17,0
890.0,45.76,19.4493006993007,20,3
968.0,30.26,31.989424983476535,12,3
265.0,48.61,5.451553178358362,18,1
766.0,19.79,38.70641738251643,23,3
178.0,42.22,4.216011369019422,9,1
787.0,25.17,31.2673818037346,8,3
272.0,32.24,8.436724565756823,13,1
458.0,13.47,34.0014847809948,19,0
717.0,44.95,15.951056729699665,18,1
459.0,28.25,16.24778761061947,21,0
64.0,5.33,12.007504690431519,18,0
69.0,24.82,2.7800161160354553,22,0
429.0,29.29,14.646637077500854,17,1
475.0,44.57,10.657392865155934,14,1
465.0,42.15,11.03202846975089,18,1
1112.0,37.9,29.34036939313984,15,3
204.0,33.32,6.122448979591836,21,1
101.0,49.54,2.0387565603552686,18,1
704.0,45.38,15.513442044953724,21,1
171.0,39.02,4.382368016401845,19,1
898.0,33.56,26.7580452920143,2,3
256.0,24.28,10.543657331136737,10,0
746.0,18.97,39.325250395361095,16,2
158.0,8.15,19.38650306748466,17,0
84.0,43.34,1.9381633594831562,17,1
307.0,7.02,43.732193732193736,18,2
132.0,9.1,14.505494505494505,15,0
865.0,22.31,38.77185118780816,16,3
74.0,15.36,4.817708333333334,18,0
525.0,32.84,15.986601705237513,19,1
469.0,30.89,15.182907089673034,19,1
203.0,9.75,20.82051282051282,12,0
684.0,41.13,16.630196936542667,18,1
999.0,35.3,28.300283286118983,8,3
283.0,13.32,21.246246246246244,14,0
740.0,8.39,88.20023837902264,17,2
171.0,46.6,3.669527896995708,21,1
321.0,42.47,7.558276430421474,10,1
100.0,28.56,3.5014005602240896,12,1
421.0,13.3,31.654135338345863,14,0
151.0,36.08,4.185144124168515,16,1
490.0,21.77,22.508038585209004,8,0
172.0,44.15,3.8958097395243487,19,1
909.0,49.41,18.397085610200367,16,3
624.0,30.25,20.628099173553718,21,3
274.0,49.06,5.5849979616795755,17,1
700.0,36.76,19.042437431991296,19,3
340.0,13.23,25.699168556311413,13,0
109.0,44.09,2.4722159219777726,18,1
472.0,9.04,52.21238938053098,17,2
473.0,28.67,16.498081618416464,9,1
505.0,9.83,51.373346897253306,18,2
821.0,18.76,43.763326226012786,16,2
641.0,31.25,20.512,11,3
785.0,41.2,19.053398058252426,20,3
340.0,43.86,7.7519379844961245,18,1
446.0,33.8,13.19526627218935,15,1
171.0,16.87,10.13633669235329,20,0
128.0,3.77,33.95225464190982,17,0
898.0,20.54,43.71957156767284,11,3
524.0,29.53,17.74466644090755,19,1
102.0,36.0,2.8333333333333335,12,1
1095.0,14.79,74.03651115618662,22,2
618.0,24.1,25.643153526970952,22,0
912.0,41.44,22.00772200772201,16,3
566.0,16.85,33.59050445103857,12,0
607.0,30.73,19.752684672958022,16,1
620.0,49.89,12.427340148326318,17,1
1194.0,16.61,71.88440698374474,9,2
1012.0,27.16,37.26067746686304,16,3
318.0,9.84,32.31707317073171,19,0
1020.0,30.33,33.63006923837784,10,3
506.0,45.42,11.140466754733596,19,1
240.0,16.57,14.48400724200362,18,0
338.0,3.41,99.12023460410556,16,2
289.0,7.23,39.97233748271093,7,0
644.0,41.37,15.5668358714044,8,1
764.0,9.84,77.64227642276423,22,2
357.0,16.87,21.16182572614108,6,0
796.0,32.93,24.172487093835407,17,3
264.0,23.81,11.087778244435112,7,0
439.0,23.66,18.554522400676248,6,0
94.0,39.53,2.3779408044523147,13,1
772.0,26.55,29.077212806026363,16,3
452.0,16.57,27.27821363910682,6,0
61.0,17.52,3.481735159817352,13,0
50.0,3.73,13.404825737265416,18,0
511.0,6.69,76.38266068759341,14,2
990.0,42.53,23.277686339054785,14,3
175.0,45.19,3.872538172161983,9,1
966.0,41.71,23.159913689762647,12,3
444.0,27.14,16.359616801768606,1,0
353.0,9.1,38.791208791208796,19,0
965.0,49.26,19.589930978481526,16,3
228.0,41.83,5.45063351661487,13,1
250.0,24.5,10.204081632653061,18,0
470.0,32.04,14.66916354556804,18,1
472.0,13.41,35.19761372110365,14,0
51.0,2.48,20.56451612903226,11,0
714.0,48.2,14.813278008298754,9,1
861.0,28.9,29.792387543252598,20,3
445.0,25.42,17.505900865460266,17,0
1682.0,18.91,88.94764674775251,16,2
314.0,25.86,12.14230471771075,19,0
770.0,21.52,35.78066914498142,6,3
271.0,32.09,8.444998441882205,19,1
490.0,5.3,92.45283018867924,9,2
59.0,45.51,1.2964183695891014,12,1
454.0,11.25,40.355555555555554,10,2
404.0,10.0,40.4,17,0
515.0,29.64,17.375168690958166,20,1
432.0,7.73,55.886157826649416,14,2
1147.0,31.37,36.56359579215811,13,3
257.0,41.11,6.251520311359767,1,1
415.0,21.57,19.23968474733426,11,0
788.0,11.35,69.42731277533039,20,2
872.0,47.17,18.48632605469578,10,3
336.0,29.01,11.582213029989658,19,1
137.0,44.66,3.067622033139275,16,1
491.0,10.37,47.34811957569914,10,2
89.0,28.66,3.1053733426378227,5,1
333.0,9.2,36.19565217391305,9,0
58.0,37.22,1.5583019881783988,6,1
337.0,42.52,7.925682031984947,13,1
161.0,25.14,6.404136833731106,10,0
556.0,16.9,32.89940828402367,19,0
381.0,38.55,9.883268482490273,8,1
256.0,11.31,22.634836427939874,15,0
149.0,40.35,3.6926889714993805,12,1
871.0,21.52,40.473977695167285,16,3
818.0,21.91,37.334550433591964,5,3
512.0,45.39,11.280017625027538,15,1
243.0,17.18,14.144353899883585,20,0
735.0,47.37,15.516149461684611,13,1
329.0,29.68,11.084905660377359,7,1
220.0,30.1,7.308970099667774,12,1
324.0,29.79,10.876132930513595,17,1
401.0,46.01,8.715496631167138,15,1
58.0,20.17,2.875557759048091,8,0
201.0,28.24,7.117563739376771,11,1
392.0,39.19,10.002551671344731,22,1
878.0,30.1,29.16943521594684,15,3
820.0,42.77,19.17231704465747,10,3
409.0,36.04,11.34850166481687,7,1
729.0,39.69,18.367346938775512,12,3
631.0,29.8,21.174496644295303,10,3
143.0,16.5,8.666666666666666,23,0
335.0,43.38,7.72245274319963,6,1
51.0,31.33,1.6278327481646984,8,1
116.0,24.33,4.767776407727086,21,0
454.0,30.83,14.725916315277328,11,1
801.0,30.59,26.185027786858452,10,3
164.0,29.94,5.477621910487642,11,1
676.0,38.35,17.627118644067796,16,1
106.0,17.92,5.915178571428571,21,0
514.0,23.21,22.145626884963377,17,0
439.0,29.73,14.766229397914564,7,1
381.0,41.21,9.245328803688425,16,1
393.0,4.5,87.33333333333333,16,2
456.0,41.22,11.06259097525473,18,1
327.0,39.05,8.373879641485276,19,1
751.0,11.19,67.11349419124218,21,2
60.0,6.28,9.554140127388534,21,0
149.0,8.14,18.304668304668304,6,0
123.0,43.05,2.857142857142857,7,1
447.0,12.33,36.25304136253041,14,0
830.0,9.58,86.63883089770354,16,2
463.0,42.83,10.810179780527667,15,1
496.0,11.04,44.92753623188406,8,2
595.0,21.44,27.751865671641788,21,0
377.0,4.87,77.41273100616016,15,2
129.0,12.44,10.369774919614148,16,0
336.0,25.43,13.212740857255211,11,0
625.0,41.37,15.107565868987189,10,1
743.0,20.51,36.22623110677718,18,3
133.0,45.7,2.910284463894967,9,1
755.0,41.46,18.210323203087313,20,3
573.0,18.72,30.60897435897436,22,0
190.0,10.73,17.707362534948743,18,0
1021.0,49.87,20.473230399037497,17,3
113.0,43.2,2.6157407407407405,18,1
853.0,42.47,20.08476571697669,8,3
436.0,42.83,10.179780527667523,23,1
68.0,13.87,4.902667627974045,3,0
256.0,35.32,7.2480181200453,13,1
270.0,41.0,6.585365853658536,21,1
493.0,15.17,32.49835201054713,20,0
447.0,45.65,9.791894852135817,15,1
490.0,48.34,10.136532892014893,13,1
712.0,26.4,26.969696969696972,10,3
75.0,16.35,4.587155963302752,18,0
188.0,39.5,4.7594936708860756,9,1
534.0,47.58,11.223203026481716,21,1
508.0,38.91,13.055769725006426,20,1
360.0,31.05,11.594202898550725,22,1
214.0,17.98,11.902113459399333,9,0
366.0,28.2,12.97872340425532,7,1
374.0,40.49,9.236848604593726,4,1
142.0,16.29,8.717004297114794,8,0
927.0,43.59,21.26634549208534,14,3
752.0,29.16,25.78875171467764,19,3
388.0,36.35,10.674002751031637,21,1
335.0,45.28,7.398409893992933,2,1
400.0,27.47,14.56133964324718,18,0
101.0,16.61,6.080674292594822,22,0
975.0,9.85,98.98477157360406,14,2
372.0,43.7,8.51258581235698,9,1
348.0,35.92,9.688195991091314,11,1
298.0,27.19,10.959911732254504,12,0
300.0,21.03,14.26533523537803,21,0
423.0,17.07,24.780316344463973,22,0
50.0,43.74,1.1431184270690442,19,1
53.0,7.58,6.992084432717678,20,0
186.0,13.84,13.439306358381502,21,0
1906.0,36.88,51.681127982646416,12,3
403.0,28.04,14.372325249643367,18,0
115.0,13.5,8.518518518518519,9,0
699.0,50.0,13.98,15,1
263.0,8.95,29.385474860335197,20,0
297.0,5.99,49.58263772954925,17,2
309.0,47.96,6.442869057547957,21,1
76.0,43.82,1.734367868553172,10,1
50.0,49.11,1.018122581958868,5,1
515.0,6.62,77.79456193353474,9,2
180.0,33.78,5.328596802841918,10,1
343.0,23.38,14.67065868263473,9,0
226.0,6.68,33.83233532934132,18,0
136.0,32.2,4.22360248447205,13,1
209.0,29.31,7.130672125554419,11,1
506.0,42.68,11.855670103092784,20,1
644.0,47.47,13.566463029281651,20,1
98.0,17.95,5.459610027855153,9,0
135.0,5.61,24.06417112299465,11,0
962.0,46.22,20.813500649069667,11,3
242.0,40.82,5.928466438020578,16,1
83.0,35.13,2.3626530031312267,19,1
471.0,5.71,82.48686514886165,21,2
179.0,15.26,11.730013106159895,18,0
739.0,42.53,17.37596990359746,19,3
958.0,11.11,86.22862286228623,16,2
616.0,36.94,16.675690308608555,11,1
150.0,13.0,11.538461538461538,8,0
231.0,38.35,6.023468057366363,13,1
418.0,37.21,11.233539371136791,10,1
661.0,19.65,33.63867684478372,16,0
329.0,29.9,11.003344481605351,12,1
839.0,39.08,21.46878198567042,19,3
1273.0,46.86,27.16602646180111,12,3
580.0,34.43,16.845774034272438,22,1
315.0,27.66,11.3882863340564,18,0
894.0,35.45,25.218617771509166,21,3
330.0,25.69,12.845465161541455,2,0
1535.0,25.87,59.33513722458446,18,3
493.0,16.37,30.11606597434331,12,0
131.0,41.16,3.1827016520894076,10,1
801.0,32.57,24.593183911575068,12,3
308.0,32.56,9.45945945945946,17,1
263.0,16.01,16.42723297938788,11,0
691.0,21.7,31.84331797235023,17,3
62.0,39.89,1.5542742541990473,16,1
258.0,23.03,11.202778983933998,20,0
89.0,15.19,5.859117840684661,15,0
230.0,8.81,26.106696935300793,18,0
978.0,12.63,77.43467933491686,18,2
389.0,38.07,10.218019437877594,12,1
283.0,49.8,5.68273092369478,17,1
452.0,36.18,12.493090105030404,15,1
253.0,26.44,9.568835098335855,21,0
198.0,39.51,5.011389521640091,21,1
136.0,28.93,4.701002419633598,16,1
705.0,8.17,86.29130966952265,5,2
479.0,43.46,11.02162908421537,21,1
1396.0,27.18,51.361295069904344,14,3
301.0,40.69,7.39739493733104,19,1
501.0,27.1,18.487084870848708,20,0
380.0,30.74,12.361743656473651,22,1
787.0,21.54,36.53667595171773,20,3
766.0,30.78,24.8862897985705,18,3
375.0,46.22,8.113370835136305,18,1
656.0,33.66,19.489007724301842,16,3
148.0,3.0,49.333333333333336,6,2
134.0,41.51,3.228137798120935,13,1
132.0,22.73,5.807303123625164,15,0
231.0,41.94,5.5078683834048645,11,1
857.0,47.62,17.99664006719866,19,3
107.0,23.16,4.620034542314335,8,0
252.0,26.79,9.40649496080627,21,0
404.0,26.12,15.467075038284838,19,0
143.0,7.86,18.193384223918574,19,0
544.0,39.11,13.909486064945026,10,1
264.0,38.77,6.809388702605107,2,1
402.0,38.23,10.515302118754905,11,1
419.0,17.92,23.381696428571427,21,0
766.0,32.28,23.72986369268897,17,3
201.0,41.37,4.85859318346628,9,1
307.0,19.22,15.972944849115505,6,0
773.0,35.36,21.86085972850679,16,3
261.0,30.64,8.518276762402088,5,1
388.0,9.09,42.684268426842685,13,2
786.0,36.4,21.593406593406595,17,3
646.0,36.82,17.54481260184682,9,1
175.0,26.29,6.656523392925067,8,0
875.0,25.84,33.862229102167184,20,3
297.0,38.41,7.732361364228066,10,1
137.0,7.34,18.66485013623978,15,0
440.0,9.61,45.78563995837669,20,2
481.0,49.1,9.796334012219958,15,1
433.0,46.6,9.291845493562231,20,1
554.0,45.57,12.15712091288128,23,1
118.0,42.89,2.7512240615528096,18,1
825.0,45.69,18.056467498358504,11,3
112.0,46.41,2.413273001508296,19,1
139.0,39.16,3.5495403472931564,9,1
313.0,26.71,11.718457506551854,6,0
110.0,17.62,6.242905788876277,22,0
880.0,17.3,50.86705202312139,17,2
318.0,17.56,18.109339407744876,2,0
220.0,42.06,5.230622919638611,9,1
246.0,4.96,49.596774193548384,5,2
891.0,11.61,76.74418604651163,6,2
451.0,49.64,9.085414987912973,16,1
109.0,33.93,3.2124963159445916,19,1
678.0,30.92,21.927554980595083,19,3
473.0,43.23,10.941475826972011,13,1
1252.0,17.75,70.53521126760563,18,2
417.0,7.89,52.85171102661597,6,2
525.0,5.34,98.31460674157303,19,2
1109.0,39.38,28.161503301168104,13,3
213.0,29.75,7.159663865546219,22,1
722.0,25.09,28.77640494220805,11,3
295.0,38.02,7.75907417148869,17,1
771.0,28.24,27.301699716713884,20,3
276.0,8.93,30.907054871220605,13,0
1034.0,14.23,72.66338721011947,5,2
487.0,49.89,9.761475245540188,14,1
928.0,32.77,28.318584070796458,20,3
420.0,20.12,20.874751491053676,18,0
232.0,8.52,27.230046948356808,10,0
697.0,31.79,21.925133689839573,19,3
235.0,41.58,5.651755651755652,17,1
131.0,7.23,18.118948824343015,21,0
992.0,29.21,33.96097226977063,15,3
322.0,25.0,12.88,16,0
329.0,21.19,15.52619159981123,18,0
434.0,36.34,11.94276279581728,9,1
85.0,31.4,2.7070063694267517,3,1
641.0,26.05,24.606525911708253,18,0
61.0,8.49,7.1849234393404,20,0
65.0,4.9,13.265306122448978,19,0
206.0,30.77,6.694832629184271,15,1
525.0,19.12,27.458158995815896,17,0
70.0,35.58,1.9673974142776842,18,1
824.0,9.22,89.37093275488068,17,2
169.0,12.69,13.317572892040978,12,0
170.0,24.82,6.8493150684931505,16,0
865.0,42.17,20.512212473322265,17,3
282.0,4.03,69.97518610421835,18,2
428.0,36.62,11.687602403058438,19,1
120.0,22.57,5.316792202038104,9,0
95.0,12.61,7.5337034099920706,14,0
266.0,47.14,5.642766228256258,11,1
91.0,31.01,2.9345372460496613,18,1
954.0,11.03,86.49138712601994,9,2
155.0,39.27,3.9470333587980644,11,1
436.0,4.55,95.82417582417582,9,2
380.0,14.51,26.18883528600965,11,0
695.0,29.97,23.189856523189857,11,3
150.0,35.43,4.233700254022016,13,1
85.0,44.14,1.9256909832351607,16,1
352.0,48.71,7.226442208991993,16,1
772.0,41.37,18.660865361372977,3,3
619.0,6.33,97.78830963665087,6,2
1090.0,25.48,42.77864992150706,20,3
178.0,17.91,9.93858179787828,19,0
885.0,21.41,41.335824381130315,16,3
587.0,32.03,18.326568841710895,17,1
685.0,15.28,44.82984293193717,16,2
1130.0,42.71,26.457504097401078,7,3
131.0,42.72,3.066479400749064,6,1
725.0,49.99,14.502900580116023,18,1
139.0,34.32,4.05011655011655,10,1
186.0,7.01,26.533523537803138,16,0
296.0,43.69,6.775005722133211,19,1
121.0,44.2,2.737556561085973,1,1
210.0,4.58,45.851528384279476,8,2
696.0,15.14,45.97093791281374,14,2
808.0,41.12,19.64980544747082,17,3
689.0,25.01,27.548980407836865,9,3
199.0,42.0,4.738095238095238,14,1
80.0,16.34,4.8959608323133414,9,0
153.0,2.73,56.043956043956044,9,2
1061.0,29.37,36.12529792305073,20,3
990.0,29.84,33.1769436997319,14,3
292.0,28.47,10.256410256410257,6,1
607.0,32.56,18.642506142506143,21,1
353.0,21.02,16.793529971455758,9,0
160.0,15.94,10.037641154328734,19,0
532.0,46.32,11.4853195164076,11,1
348.0,33.6,10.357142857142856,8,1
277.0,25.88,10.703245749613602,11,0
821.0,13.62,60.27900146842878,9,2
347.0,22.02,15.758401453224343,8,0
977.0,27.42,35.63092633114515,11,3
555.0,29.02,19.12474155754652,18,0
646.0,49.18,13.135420902806018,16,1
521.0,47.36,11.000844594594595,9,1
84.0,36.34,2.311502476609796,8,1
137.0,8.55,16.023391812865494,18,0
431.0,33.09,13.025083106678753,5,1
641.0,41.38,15.490575157080714,10,1
408.0,38.45,10.611183355006501,8,1
